yr,i,Value
2007,pla,0.020809562
2007,fof,0.010385226
2007,tsv,0.002629158
2007,nrs,0.007963542
2007,sec,0.003305007
2007,art,0.042216313
2007,mov,0.025287971
2007,fpd,0.040769485
2007,pri,0.007982095
2007,grd,0.002368412
2007,pip,0.103626943
2007,osv,0.022470236
2007,trn,-0.220185376
2007,fmt,0.01298888
2007,pet,0.107830982
2007,cep,0.017553464
2007,wst,0.010850527
2007,mot,0.023405263
2007,adm,0.006434393
2007,soc,0.003776687
2007,alt,0.054317225
2007,pmt,0.002284073
2007,trk,0.01118332
2007,wtt,-0.023779028
2007,wpd,0.018133754
2007,wht,0.001496554
2007,wrh,0.001093365
2007,che,0.015033375
2007,air,0.093058503
2007,mmf,0.029780518
2007,otr,0.001832715
2007,min,0.027924438
2008,ppd,0.011951133
2008,res,0.064580987
2008,com,0.006316321
2008,amb,0.000845423
2008,fbp,0.056411672
2008,rec,0.033957395
2008,con,0.001077916
2008,agr,-0.016134059
2008,eec,0.023706214
2008,pub,0.021382038
2008,hou,-0.021743568
2008,ins,0.016265398
2008,tex,0.040162181
2008,leg,0.052556983
2008,uti,0.047012245
2008,nmp,0.019077965
2008,brd,0.04953541
2008,bnk,-7.76611E-05
2008,ore,-0.001236139
2008,edu,0.000363686
2008,ote,0.008040626
2008,man,0.002232432
2008,mch,0.015039935
2008,dat,0.005079255
2008,amd,0.070736466
2008,oil,0.028964039
2008,hos,0.001577584
2008,rnt,0.033027581
2008,pla,0.022880507
2008,fof,0.014016392
2008,tsv,0.002553187
2008,nrs,0.008059325
2008,sec,0.003031712
2008,art,0.041021909
2008,mov,0.025919518
2008,fpd,0.039064996
2008,pri,0.00956943
2008,grd,0.002481217
2008,pip,0.118644068
2008,osv,0.021546344
2008,trn,-0.192107093
2008,fmt,0.013294571
2008,pet,0.093238133
2008,cep,0.017202676
2008,wst,0.011317289
2008,mot,0.026509007
2008,adm,0.006628204
2008,soc,0.003588778
2008,alt,0.055634737
2008,pmt,0.002383483
2008,trk,0.011579096
2008,wtt,-0.007442309
2008,wpd,0.018258277
2008,wht,0.00127646
2008,wrh,0.001099258
2008,che,0.015282127
2008,air,0.087174989
2008,mmf,0.03008046
2008,otr,0.00179784
2008,min,0.027525928
2009,ppd,0.013532026
2009,res,0.063801221
2009,com,0.005854578
2009,amb,0.000721784
2009,fbp,0.064134403
2009,rec,0.033996486
2009,con,0.001009418
2009,agr,-0.017730352
2009,eec,0.025513256
2009,pub,0.022710694
2009,hou,-0.021959197
2009,ins,0.016366598
2009,tex,0.042829711
2009,leg,0.026358447
2009,uti,0.053952754
2009,nmp,0.021410338
2009,brd,0.048396885
2009,bnk,-0.000312844
2009,ore,-0.001274199
2009,edu,0.000392909
2009,ote,0.007456729
2009,man,0.002248526
2009,mch,0.019645977
2009,dat,0.00440116
2009,amd,0.071098197
2009,oil,0.022109588
2009,hos,0.001312811
2009,rnt,0.035383552
2009,pla,0.024512152
2009,fof,0.008853782
2009,tsv,0.002463756
2009,nrs,0.007156601
2009,sec,0.002446153
2009,art,0.038586072
2009,mov,0.027550711
2009,fpd,0.044670956
2009,pri,0.011551384
2009,grd,0.008965755
2009,pip,0.138801262
2009,osv,0.021308482
2009,trn,-0.297246322
2009,fmt,0.015883713
2009,pet,0.122512194
2009,cep,0.018792091
2009,wst,0.011555975
2009,mot,0.027517833
2009,adm,0.006572555
2009,soc,0.003357824
2009,alt,0.057986963
2009,pmt,0.003542941
2009,trk,0.014578814
2009,wtt,-0.022156819
2009,wpd,0.0219904
2009,wht,0.001764398
2009,wrh,0.00104902
2009,che,0.016853266
2009,air,0.102989028
2009,mmf,0.032599246
2009,otr,0.001761119
2009,min,0.024059509
2010,ppd,0.01368062
2010,res,0.06600951
2010,com,0.005920112
2010,amb,0.000661339
2010,fbp,0.064864166
2010,rec,0.036057146
2010,con,0.001056422
2010,agr,-0.01597188
2010,eec,0.022385043
2010,pub,0.023734293
2010,hou,-0.021299484
2010,ins,0.018589092
2010,tex,0.042000364
2010,leg,0.027188648
2010,uti,0.049425579
2010,nmp,0.021225363
2010,brd,0.047502203
2010,bnk,-0.000957538
2010,ore,-0.001215251
2010,edu,0.000473622
2010,ote,0.006587969
2010,man,0.002401772
2010,mch,0.018574466
2010,dat,0.003834721
2010,amd,0.075075637
2010,oil,0.020740227
2010,hos,0.000813463
2010,rnt,0.036518896
2010,pla,0.022947724
2010,fof,0.010323459
2010,tsv,0.002460539
2010,nrs,0.00850886
2010,sec,0.002531942
2010,art,0.038519478
2010,mov,0.026443353
2010,fpd,0.042298319
2010,pri,0.011427384
2010,grd,0.011267173
2010,pip,0.137820513
2010,osv,0.021205679
2010,trn,-0.331602855
2010,fmt,0.015491429
2010,pet,0.10529139
2010,cep,0.018178777
2010,wst,0.012245285
2010,mot,0.024131954
2010,adm,0.006730523
2010,soc,0.003313811
2010,alt,0.057350577
2010,pmt,0.003040998
2010,trk,0.014593909
2010,wtt,-0.007023084
2010,wpd,0.02082002
2010,wht,0.00138235
2010,wrh,0.001010589
2010,che,0.016056934
2010,air,0.086149081
2010,mmf,0.032833696
2010,otr,0.00169143
2010,min,0.029443789
2011,ppd,0.013922817
2011,res,0.060019101
2011,com,0.006294631
2011,amb,0.000564758
2011,fbp,0.061138688
2011,rec,0.036694213
2011,con,0.001156159
2011,agr,-0.009300785
2011,eec,0.021367812
2011,pub,0.024842506
2011,hou,-0.021207935
2011,ins,0.017291699
2011,tex,0.041494841
2011,leg,0.029224602
2011,uti,0.050809735
2011,nmp,0.021343836
2011,brd,0.047270143
2011,bnk,-0.001046748
2011,ore,-0.00082893
2011,edu,0.000545502
2011,ote,0.006797397
2011,man,0.002545645
2011,mch,0.017248347
2011,dat,0.003503016
2011,amd,0.0767269
2011,oil,0.023017371
2011,hos,-0.004137435
2011,rnt,0.039910851
2011,pla,0.024012323
2011,fof,0.011966274
2011,tsv,0.002436242
2011,nrs,0.008844529
2011,sec,0.002524113
2011,art,0.038358403
2011,mov,0.027767476
2011,fpd,0.043050354
2011,pri,0.012569799
2011,grd,0.009539799
2011,pip,0.181506849
2011,osv,0.021639238
2011,trn,-0.219505178
2011,fmt,0.016293023
2011,pet,0.087933766
2011,cep,0.018673513
2011,wst,0.013248752
2011,mot,0.027258995
2011,adm,0.007044186
2011,soc,0.003245626
2011,alt,0.057639189
2011,pmt,0.003053371
2011,trk,0.01374051
2011,wtt,-0.002735402
2011,wpd,0.021021239
2011,wht,0.001303543
2011,wrh,0.000985075
2011,che,0.017962312
2011,air,0.07888704
2011,mmf,0.034137437
2011,otr,0.001546477
2011,min,0.035094282
2012,ppd,0.014410403
2012,res,0.059864108
2012,com,0.006537361
2012,amb,0.000453241
2012,fbp,0.059290141
2012,rec,0.041191968
2012,con,0.001145238
2012,agr,-0.008487155
2012,eec,0.023306003
2012,pub,0.025840604
2012,hou,-0.020060626
2012,ins,0.015700998
2012,tex,0.041253102
2012,leg,0.032820403
2012,uti,0.052798828
2012,nmp,0.021472968
2012,brd,0.046430039
2012,bnk,-0.001359968
2012,ore,-0.00103075
2012,edu,0.000628212
2012,ote,0.006543929
2012,man,0.002627607
2012,mch,0.016716011
2012,dat,0.002952685
2012,amd,0.077551954
2012,oil,0.024175397
2012,hos,-0.001321214
2012,rnt,0.041894534
2012,pla,0.023494734
2012,fof,0.011667064
2012,tsv,0.002444243
2012,nrs,0.010524506
2012,sec,0.002287805
2012,art,0.037180428
2012,mov,0.027997941
2012,fpd,0.042888862
2012,pri,0.012792415
2012,grd,0.010719755
2012,pip,0.237226277
2012,osv,0.0213268
2012,trn,-0.14108713
2012,fmt,0.01666485
2012,pet,0.093754179
2012,cep,0.018776113
2012,wst,0.01464141
2012,mot,0.02464645
2012,adm,0.007242169
2012,soc,0.003252422
2012,alt,0.058529157
2012,pmt,0.003280691
2012,trk,0.013872197
2012,wtt,-0.018104261
2012,wpd,0.020363339
2012,wrh,0.000982459
2012,che,0.018139776
2012,air,0.080762145
2012,mmf,0.0345268
2012,otr,0.001428769
2012,min,0.035649133
2013,ppd,0.01449128
2013,res,0.061750975
2013,com,0.006990405
2013,amb,0.000467648
2013,fbp,0.058427862
2013,rec,0.042022088
2013,con,0.001169151
2013,agr,-0.007315179
2013,eec,0.026471897
2013,pub,0.026061043
2013,hou,-0.019683564
2013,ins,0.014649932
2013,tex,0.041480328
2013,leg,0.040532513
2013,uti,0.049740435
2013,nmp,0.022491987
2013,brd,0.046296949
2013,bnk,-0.001003067
2013,ore,-0.001088297
2013,edu,0.000645786
2013,ote,0.006833629
2013,man,0.002545935
2013,mch,0.017650717
2013,dat,0.003071728
2013,amd,0.078853631
2013,oil,0.025806461
2013,hos,-0.00187329
2013,rnt,0.041023553
2013,pla,0.024623978
2013,fof,0.012081155
2013,tsv,0.002598252
2013,nrs,0.010994957
2013,sec,0.002341474
2013,art,0.036878098
2013,mov,0.028424856
2013,fpd,0.04451476
2013,pri,0.012833134
2013,grd,0.010735162
2013,pip,0.201388889
2013,osv,0.022517658
2013,trn,-0.137591194
2013,fmt,0.018896061
2013,pet,0.09416353
2013,cep,0.020132697
2013,wst,0.015298477
2013,mot,0.027928774
2013,adm,0.007447737
2013,soc,0.003570361
2013,alt,0.058383184
2013,pmt,0.003402371
2013,trk,0.013209167
2013,wtt,0.004027562
2013,wpd,0.020750277
2013,wrh,0.001059879
2013,che,0.018551393
2013,air,0.090012173
2013,mmf,0.038160124
2013,otr,0.00149734
2013,min,0.038669837
2014,ppd,0.014298466
2014,res,0.06153171
2014,com,0.007409414
2014,amb,0.000462108
2014,fbp,0.057510659
2014,rec,0.041756747
2014,con,0.001164352
2014,agr,-0.004148093
2014,eec,0.027189559
2014,pub,0.0256192
2014,hou,-0.018853152
2014,ins,0.02288396
2014,tex,0.041229118
2014,leg,0.042788797
2014,uti,0.046102536
2014,nmp,0.022418068
2014,brd,0.045137838
2014,bnk,-0.001185336
2014,ore,-0.001162068
2014,edu,0.000670283
2014,ote,0.006686967
2014,man,0.002630994
2014,mch,0.017184912
2014,dat,0.003213546
2014,amd,0.076240688
2014,oil,0.023882799
2014,hos,-0.001499406
2014,rnt,0.040525739
2014,pla,0.024606068
2014,fof,0.01081241
2014,fin,0.000410026
2014,tsv,0.00259509
2014,nrs,0.010825324
2014,sec,0.00235593
2014,art,0.035463115
2014,mov,0.029000831
2014,fpd,0.04363306
2014,pri,0.012987317
2014,grd,0.009972953
2014,pip,0.208722741
2014,osv,0.022525366
2014,trn,-0.119604974
2014,fmt,0.018402713
2014,pet,0.102404005
2014,cep,0.020322712
2014,wst,0.015694851
2014,mot,0.0262918
2014,adm,0.007301381
2014,soc,0.003616716
2014,alt,0.057876764
2014,pmt,0.003550723
2014,trk,0.012263949
2014,wtt,0.006322493
2014,wpd,0.020792614
2014,wrh,0.001093818
2014,che,0.019601678
2014,air,0.092972865
2014,mmf,0.039145979
2014,otr,0.001436877
2014,min,0.034389868
2015,ppd,0.015046218
2015,res,0.060757153
2015,com,0.00797684
2015,amb,0.000461877
2015,fbp,0.056834763
2015,rec,0.042701511
2015,con,0.001148945
2015,agr,-0.006887731
2015,eec,0.028353054
2015,pub,0.026297304
2015,hou,-0.018266844
2015,ins,0.026823385
2015,tex,0.043156818
2015,leg,0.045974976
2015,uti,0.047110996
2015,nmp,0.023399034
2015,brd,0.043446749
2015,bnk,-0.000794557
2015,ore,-0.000675065
2015,edu,0.000689905
2015,ote,0.007085263
2015,man,0.002676238
2015,mch,0.018867132
2015,dat,0.00324344
2015,amd,0.075278788
2015,oil,0.024901853
2015,hos,1.32056E-05
2015,rnt,0.041563983
2015,pla,0.025311231
2015,fof,0.008797966
2015,fin,0.000387356
2015,tsv,0.00260383
2015,nrs,0.01101274
2015,sec,0.002390032
2015,art,0.034576917
2015,mov,0.028360907
2015,fpd,0.044665122
2015,pri,0.013475745
2015,grd,0.010032025
2015,pip,0.212827988
2015,osv,0.022966948
2015,trn,-0.138530928
2015,fmt,0.019637798
2015,pet,0.138098143
2015,cep,0.020830527
2015,wst,0.016328332
2015,mot,0.025894942
2015,adm,0.007258452
2015,soc,0.0036562
2015,alt,0.05795471
2015,pmt,0.004110015
2015,trk,0.011957831
2015,wtt,0.007252216
2015,wpd,0.021894365
2015,wrh,0.001155817
2015,che,0.020788393
2015,air,0.097538331
2015,mmf,0.039711271
2015,otr,0.001423407
2015,min,0.02679908
2016,ppd,0.015319678
2016,res,0.061372812
2016,com,0.007854825
2016,amb,0.000462392
2016,fbp,0.057778125
2016,rec,0.04345811
2016,con,0.001134247
2016,agr,-0.011454308
2016,eec,0.029148169
2016,pub,0.025889968
2016,hou,-0.018834998
2016,ins,0.026913757
2016,tex,0.044239936
2016,leg,0.047666534
2016,uti,0.049531012
2016,nmp,0.024378075
2016,brd,0.041272814
2016,bnk,-0.000853668
2016,ore,-0.00051752
2016,edu,0.000696234
2016,ote,0.008101174
2016,man,0.002648551
2016,mch,0.020266134
2016,dat,0.003074686
2016,amd,0.078034709
2016,oil,0.023441557
2016,hos,0.000885297
2016,rnt,0.042501403
2016,pla,0.025514214
2016,fof,0.0084285
2016,fin,0.000736244
2016,tsv,0.002559063
2016,nrs,0.011358362
2016,sec,0.002384986
2016,art,0.034105487
2016,mov,0.027448653
2016,fpd,0.045547302
2016,pri,0.013804227
2016,grd,0.009958664
2016,pip,0.209770115
2016,osv,0.02283111
2016,trn,-0.156094276
2016,fmt,0.020770664
2016,pet,0.156202497
2016,cep,0.02016273
2016,wst,0.015970819
2016,mot,0.024739885
2016,adm,0.007035626
2016,soc,0.003664832
2016,alt,0.058723575
2016,pmt,0.004510947
2016,trk,0.011865125
2016,wtt,0.000685225
2016,wpd,0.022212579
2016,wrh,0.001183914
2016,che,0.021102803
2016,air,0.100750788
2016,mmf,0.036735115
2016,otr,0.001422186
2016,min,0.02575125
2017,ppd,0.015171437
2017,res,0.061111164
2017,com,0.007718316
2017,amb,0.000462814
2017,fbp,0.056952932
2017,rec,0.043435452
2017,con,0.001139324
2017,agr,-0.007823359
2017,eec,0.028420565
2017,pub,0.025411183
2017,hou,-0.017928451
2017,ins,0.016744981
2017,tex,0.043816474
2017,leg,0.046552252
2017,uti,0.048783518
2017,nmp,0.024344691
2017,brd,0.043128228
2017,bnk,-0.000708633
2017,ore,-0.000402224
2017,edu,0.00068481
2017,ote,0.007962986
2017,man,0.002580972
2017,mch,0.018786156
2017,dat,0.003038137
2017,amd,0.079776201
2017,oil,0.025260579
2017,hos,0.001632614
2017,rnt,0.043635373
2017,pla,0.025291329
2017,fof,0.008803956
2017,fin,0.000902881
2017,tsv,0.002530681
2017,nrs,0.011823001
2017,sec,0.002367437
2017,art,0.033193429
2017,mov,0.027330923
2017,fpd,0.044063196
2017,pri,0.012741444
2017,grd,0.010153305
2017,pip,0.208219178
2017,osv,0.022948806
2017,trn,-0.19197634
2017,fmt,0.020119865
2017,pet,0.138614936
2017,cep,0.019414486
2017,wst,0.016218231
2017,mot,0.024886591
2017,adm,0.006871673
2017,soc,0.003632018
2017,alt,0.05824421
2017,pmt,0.004327986
2017,trk,0.011255535
2017,wtt,0.004808457
2017,wpd,0.021773176
2017,wrh,0.001195909
2017,che,0.021922639
2017,air,0.103047319
2017,mmf,0.036066597
2017,otr,0.001440495
2017,min,0.028539425
