yr,m,i,value
2002,trn,mot,9.650222316611120
2017,trn,mot,16.857120946799500
2016,trn,mot,15.824527607189400
2015,trn,mot,15.809989588655100
1998,trn,mot,8.912035154041010
2004,trn,mot,11.581038098566300
2000,trn,mot,14.216297755105200
1997,trn,mot,8.686513398044110
2007,trn,mot,13.880661491453200
2010,trn,mot,8.821161345970430
2003,trn,mot,10.010946172260800
2011,trn,mot,10.398529445405700
2001,trn,mot,8.553484758725500
2008,trd,mot,107.742992417952000
2009,trd,mot,79.425850153354800
2005,trd,mot,114.507849670944000
2006,trd,mot,122.183424796010000
2012,trd,mot,155.197568346014000
2014,trd,mot,177.227798973969000
2013,trd,mot,163.746707133394000
1999,trd,mot,96.604258727934900
2002,trd,mot,111.237470805664000
2017,trd,mot,206.909909236137000
2016,trd,mot,199.882901231819000
2015,trd,mot,192.339775506096000
1998,trd,mot,84.305988799838200
2004,trd,mot,115.612933381787000
2000,trd,mot,97.501142439101500
1997,trd,mot,83.733422364092800
2007,trd,mot,121.882383109203000
2010,trd,mot,123.478571358873000
2003,trd,mot,108.931074683706000
2011,trd,mot,132.078146026708000
2001,trd,mot,89.524459512017300
2008,trn,adm,0.000000000002231
2009,trn,adm,0.000000000000954
2005,trn,adm,0.000000000028453
2006,trn,adm,0.000000000068244
2012,trn,adm,0.000000000001789
2014,trn,adm,0.000000000009225
2013,trn,adm,0.000000000006781
1999,trn,adm,0.000000000003972
2002,trn,adm,0.000000000016361
2017,trn,adm,0.000000000005615
2016,trn,adm,0.000000000007619
2015,trn,adm,0.000000000016696
1998,trn,adm,0.000000000001385
2004,trn,adm,0.000000000024489
2000,trn,adm,0.000000000009016
1997,trn,adm,0.000000000003727
2007,trn,adm,0.000000000001372
2010,trn,adm,0.000000000000423
2003,trn,adm,0.000000000019058
2011,trn,adm,0.000000000000815
2001,trn,adm,0.000000000005350
2008,trd,adm,0.000000000002212
2009,trd,adm,0.000000000000944
2005,trd,adm,0.000000000028021
2006,trd,adm,0.000000000067198
2012,trd,adm,0.000000000001772
2014,trd,adm,0.000000000009153
2013,trd,adm,0.000000000006723
1999,trd,adm,0.000000000003941
2002,trd,adm,0.000000000016227
2017,trd,adm,0.000000000005589
2016,trd,adm,0.000000000007577
2015,trd,adm,0.000000000016582
1998,trd,adm,0.000000000001376
2004,trd,adm,0.000000000024205
2000,trd,adm,0.000000000008951
1997,trd,adm,0.000000000003709
2007,trd,adm,0.000000000001357
2010,trd,adm,0.000000000000418
2003,trd,adm,0.000000000018913
2011,trd,adm,0.000000000000809
2001,trd,adm,0.000000000005302
2008,trn,soc,0.000000000002243
2009,trn,soc,0.000000000000957
2005,trn,soc,0.000000000028619
2006,trn,soc,0.000000000068698
2012,trn,soc,0.000000000001800
2014,trn,soc,0.000000000009274
2013,trn,soc,0.000000000006821
1999,trn,soc,0.000000000004003
2002,trn,soc,0.000000000016482
2017,trn,soc,0.000000000005649
2016,trn,soc,0.000000000007647
2015,trn,soc,0.000000000016732
1998,trn,soc,0.000000000001395
2004,trn,soc,0.000000000024582
2000,trn,soc,0.000000000009076
1997,trn,soc,0.000000000003747
2007,trn,soc,0.000000000001381
2010,trn,soc,0.000000000000425
2003,trn,soc,0.000000000019174
2011,trn,soc,0.000000000000819
2001,trn,soc,0.000000000005397
2008,trd,soc,0.000000000002223
2009,trd,soc,0.000000000000948
2005,trd,soc,0.000000000028186
2006,trd,soc,0.000000000067647
2012,trd,soc,0.000000000001784
2014,trd,soc,0.000000000009203
2013,trd,soc,0.000000000006762
1999,trd,soc,0.000000000003971
2002,trd,soc,0.000000000016346
2017,trd,soc,0.000000000005623
2016,trd,soc,0.000000000007604
2015,trd,soc,0.000000000016618
1998,trd,soc,0.000000000001386
2004,trd,soc,0.000000000024296
2000,trd,soc,0.000000000009011
1997,trd,soc,0.000000000003729
2007,trd,soc,0.000000000001365
2010,trd,soc,0.000000000000420
2003,trd,soc,0.000000000019028
2011,trd,soc,0.000000000000812
2001,trd,soc,0.000000000005349
2008,trn,alt,7.328655808445480
2009,trn,alt,5.719985978321240
2005,trn,alt,6.017357337982780
2006,trn,alt,6.204975132253780
2012,trn,alt,7.774369413983310
2014,trn,alt,8.156662905883070
2013,trn,alt,7.668942935528450
1999,trn,alt,5.173810109487340
2002,trn,alt,5.497089532332300
2017,trn,alt,7.694808796290790
2016,trn,alt,6.885699400599900
2015,trn,alt,7.140443540970170
1998,trn,alt,5.038663993817720
2004,trn,alt,5.663564878116360
2000,trn,alt,5.371342616950810
1997,trn,alt,4.977168913111280
2007,trn,alt,6.659212751974070
2010,trn,alt,6.766972958463140
2003,trn,alt,5.741747500626160
2011,trn,alt,7.954224401256780
2001,trn,alt,6.137553675759650
2008,trd,alt,178.910132559021000
2009,trd,alt,176.307817058113000
2005,trd,alt,166.448504848207000
2006,trd,alt,172.535254846970000
2012,trd,alt,200.985615693361000
2014,trd,alt,218.281208455677000
2013,trd,alt,213.369624250570000
1999,trd,alt,129.808428217993000
2002,trd,alt,142.469304014537000
2017,trd,alt,234.138872018095000
2016,trd,alt,232.367426542861000
2015,trd,alt,227.157718582786000
1998,trd,alt,121.346007367039000
2004,trd,alt,159.568841367946000
2000,trd,alt,137.510372871158000
1997,trd,alt,115.010022423619000
2007,trd,alt,182.630095391734000
2010,trd,alt,185.633564392584000
2003,trd,alt,147.995143965629000
2011,trd,alt,191.873841375173000
2001,trd,alt,138.642393622386000
2008,trn,pmt,12.622276027278400
2009,trn,pmt,7.289159278463530
2005,trn,pmt,8.485671707535700
2006,trn,pmt,10.644069924305400
2012,trn,pmt,14.474835550807500
2014,trn,pmt,15.839974745189900
2013,trn,pmt,14.468471900629500
1999,trn,pmt,5.377003586223820
2002,trn,pmt,5.817320129521140
2017,trn,pmt,13.327926822703200
2016,trn,pmt,12.199002918372500
2015,trn,pmt,13.577595961861900
1998,trn,pmt,6.125605654236080
2004,trn,pmt,7.645843725692420
2000,trn,pmt,5.950369474381220
1997,trn,pmt,6.028755907942030
2007,trn,pmt,11.382402809282600
2010,trn,pmt,11.573699659412700
2003,trn,pmt,5.839325809795820
2011,trn,pmt,13.517034155821600
2001,trn,pmt,5.465437634479310
2008,trd,pmt,34.079835606246600
2009,trd,pmt,20.050430647016600
2005,trd,pmt,29.301307718157800
2006,trd,pmt,32.911604328456000
2012,trd,pmt,36.236903623296200
2014,trd,pmt,36.906255725999600
2013,trd,pmt,35.095138531432200
1999,trd,pmt,19.077474594205800
2002,trd,pmt,16.347945013376400
2017,trd,pmt,34.382136664929900
2016,trd,pmt,31.255611230027000
2015,trd,pmt,34.652333008753500
1998,trd,pmt,18.182335255182500
2004,trd,pmt,25.655925071831200
2000,trd,pmt,21.037927760426700
1997,trd,pmt,18.436300141972100
2007,trd,pmt,31.922376803650600
2010,trd,pmt,27.167611155526600
2003,trd,pmt,17.098245880019000
2011,trd,pmt,34.004355785534900
2001,trd,pmt,17.935866359252100
2008,trn,trk,0.000000000002224
2009,trn,trk,0.000000000000947
2005,trn,trk,0.000000000028254
2006,trn,trk,0.000000000067813
2012,trn,trk,0.000000000001781
2014,trn,trk,0.000000000009162
2013,trn,trk,0.000000000006742
1999,trn,trk,0.000000000003955
2002,trn,trk,0.000000000016288
2017,trn,trk,0.000000000005570
2016,trn,trk,0.000000000007562
2015,trn,trk,0.000000000016567
1998,trn,trk,0.000000000001378
2004,trn,trk,0.000000000024303
2000,trn,trk,0.000000000008977
1997,trn,trk,0.000000000003712
2007,trn,trk,0.000000000001365
2010,trn,trk,0.000000000000420
2003,trn,trk,0.000000000018964
2011,trn,trk,0.000000000000812
2001,trn,trk,0.000000000005323
2008,trd,trk,0.000000000002204
2009,trd,trk,0.000000000000937
2005,trd,trk,0.000000000027828
2006,trd,trk,0.000000000066780
2012,trd,trk,0.000000000001765
2014,trd,trk,0.000000000009091
2013,trd,trk,0.000000000006684
1999,trd,trk,0.000000000003923
2002,trd,trk,0.000000000016155
2017,trd,trk,0.000000000005544
2016,trd,trk,0.000000000007521
2015,trd,trk,0.000000000016454
1998,trd,trk,0.000000000001369
2004,trd,trk,0.000000000024022
2000,trd,trk,0.000000000008913
1997,trd,trk,0.000000000003694
2007,trd,trk,0.000000000001349
2010,trd,trk,0.000000000000415
2003,trd,trk,0.000000000018820
2011,trd,trk,0.000000000000805
2001,trd,trk,0.000000000005275
2008,trn,fdd,0.000000000002238
2009,trn,fdd,0.000000000000955
2005,trn,fdd,0.000000000028576
2006,trn,fdd,0.000000000068606
2012,trn,fdd,0.000000000001795
2014,trn,fdd,0.000000000009245
2013,trn,fdd,0.000000000006801
1999,trn,fdd,0.000000000003989
2002,trn,fdd,0.000000000016427
2017,trn,fdd,0.000000000005620
2016,trn,fdd,0.000000000007623
2015,trn,fdd,0.000000000016690
1998,trn,fdd,0.000000000001390
2004,trn,fdd,0.000000000024535
2000,trn,fdd,0.000000000009048
1997,trn,fdd,0.000000000003735
2007,trn,fdd,0.000000000001378
2010,trn,fdd,0.000000000000424
2003,trn,fdd,0.000000000019117
2011,trn,fdd,0.000000000000816
2001,trn,fdd,0.000000000005373
2008,trd,fdd,0.000000000002219
2009,trd,fdd,0.000000000000945
2005,trd,fdd,0.000000000028144
2006,trd,fdd,0.000000000067559
2012,trd,fdd,0.000000000001779
2014,trd,fdd,0.000000000009173
2013,trd,fdd,0.000000000006742
1999,trd,fdd,0.000000000003957
2002,trd,fdd,0.000000000016292
2017,trd,fdd,0.000000000005594
2016,trd,fdd,0.000000000007581
2015,trd,fdd,0.000000000016576
1998,trd,fdd,0.000000000001381
2004,trd,fdd,0.000000000024251
2000,trd,fdd,0.000000000008983
1997,trd,fdd,0.000000000003717
2007,trd,fdd,0.000000000001362
2010,trd,fdd,0.000000000000419
2003,trd,fdd,0.000000000018971
2011,trd,fdd,0.000000000000810
2001,trd,fdd,0.000000000005325
2008,trn,gmt,#N/A
2009,trn,gmt,#N/A
2005,trn,gmt,#N/A
2006,trn,gmt,#N/A
2012,trn,gmt,#N/A
2014,trn,gmt,#N/A
2013,trn,gmt,#N/A
1999,trn,gmt,#N/A
2002,trn,gmt,#N/A
2017,trn,gmt,#N/A
2016,trn,gmt,#N/A
2015,trn,gmt,#N/A
1998,trn,gmt,#N/A
2004,trn,gmt,#N/A
2000,trn,gmt,#N/A
1997,trn,gmt,#N/A
2007,trn,gmt,#N/A
2010,trn,gmt,#N/A
2003,trn,gmt,#N/A
2011,trn,gmt,#N/A
2001,trn,gmt,#N/A
2008,trd,gmt,#N/A
2009,trd,gmt,#N/A
2005,trd,gmt,#N/A
2006,trd,gmt,#N/A
2012,trd,gmt,#N/A
2014,trd,gmt,#N/A
2013,trd,gmt,#N/A
1999,trd,gmt,#N/A
2002,trd,gmt,#N/A
2017,trd,gmt,#N/A
2016,trd,gmt,#N/A
2015,trd,gmt,#N/A
1998,trd,gmt,#N/A
2004,trd,gmt,#N/A
2000,trd,gmt,#N/A
1997,trd,gmt,#N/A
2007,trd,gmt,#N/A
2010,trd,gmt,#N/A
2003,trd,gmt,#N/A
2011,trd,gmt,#N/A
2001,trd,gmt,#N/A
2008,trn,wtt,0.000000000002212
2009,trn,wtt,0.000000000000945
2005,trn,wtt,0.000000000027934
2006,trn,wtt,0.000000000067176
2012,trn,wtt,0.000000000001767
2014,trn,wtt,0.000000000009177
2013,trn,wtt,0.000000000006724
1999,trn,wtt,0.000000000003949
2002,trn,wtt,0.000000000016278
2017,trn,wtt,0.000000000005628
2016,trn,wtt,0.000000000007609
2015,trn,wtt,0.000000000016625
1998,trn,wtt,0.000000000001379
2004,trn,wtt,0.000000000024184
2000,trn,wtt,0.000000000008961
1997,trn,wtt,0.000000000003705
2007,trn,wtt,0.000000000001358
2010,trn,wtt,0.000000000000416
2003,trn,wtt,0.000000000018981
2011,trn,wtt,0.000000000000805
2001,trn,wtt,0.000000000005330
2008,trd,wtt,0.000000000002193
2009,trd,wtt,0.000000000000936
2005,trd,wtt,0.000000000027511
2006,trd,wtt,0.000000000066150
2012,trd,wtt,0.000000000001750
2014,trd,wtt,0.000000000009106
2013,trd,wtt,0.000000000006666
1999,trd,wtt,0.000000000003918
2002,trd,wtt,0.000000000016146
2017,trd,wtt,0.000000000005602
2016,trd,wtt,0.000000000007567
2015,trd,wtt,0.000000000016512
1998,trd,wtt,0.000000000001370
2004,trd,wtt,0.000000000023904
2000,trd,wtt,0.000000000008897
1997,trd,wtt,0.000000000003688
2007,trd,wtt,0.000000000001343
2010,trd,wtt,0.000000000000411
2003,trd,wtt,0.000000000018837
2011,trd,wtt,0.000000000000799
2001,trd,wtt,0.000000000005283
2008,trn,wpd,6.889034526446810
2009,trn,wpd,4.518767230174210
2005,trn,wpd,8.140731068509110
2006,trn,wpd,8.058409519653700
2012,trn,wpd,6.272183249205040
2014,trn,wpd,7.703257741699480
2013,trn,wpd,7.039975318201870
1999,trn,wpd,4.427013653368670
2002,trn,wpd,5.696714751556990
2017,trn,wpd,8.425234627167330
2016,trn,wpd,7.320142898279330
2015,trn,wpd,7.010348374948840
1998,trn,wpd,4.265552374018800
2004,trn,wpd,7.092689799301590
2000,trn,wpd,2.831185244288180
1997,trn,wpd,4.715145905830620
2007,trn,wpd,7.645388207179510
2010,trn,wpd,5.058414634186820
2003,trn,wpd,6.189923785155880
2011,trn,wpd,5.566598384111990
2001,trn,wpd,5.611624717005040
2008,trd,wpd,24.031666860528700
2009,trd,wpd,20.261098667560800
2005,trd,wpd,30.476530605242100
2006,trd,wpd,30.143081974254600
2012,trd,wpd,22.863638415008000
2014,trd,wpd,27.947256601511600
2013,trd,wpd,25.623446441688800
1999,trd,wpd,19.869041797398400
2002,trd,wpd,21.289276818834900
2017,trd,wpd,35.253115853718200
2016,trd,wpd,32.337527943485800
2015,trd,wpd,30.202922810721500
1998,trd,wpd,18.793608753290800
2004,trd,wpd,27.448826507774300
2000,trd,wpd,20.449757327680100
1997,trd,wpd,17.707773345647500
2007,trd,wpd,27.769771618362000
2010,trd,wpd,21.677069543282100
2003,trd,wpd,23.409264471961200
2011,trd,wpd,22.232336265253200
2001,trd,wpd,19.805860988888800
2008,trn,wht,0.000000000002234
2009,trn,wht,0.000000000000953
2005,trn,wht,0.000000000028507
2006,trn,wht,0.000000000068409
2012,trn,wht,0.000000000001791
2014,trn,wht,0.000000000009216
2013,trn,wht,0.000000000006782
1999,trn,wht,0.000000000003965
2002,trn,wht,0.000000000016350
2017,trn,wht,0.000000000005591
2016,trn,wht,0.000000000007600
2015,trn,wht,0.000000000016652
1998,trn,wht,0.000000000001381
2004,trn,wht,0.000000000024470
2000,trn,wht,0.000000000009001
1997,trn,wht,0.000000000003718
2007,trn,wht,0.000000000001374
2010,trn,wht,0.000000000000423
2003,trn,wht,0.000000000019030
2011,trn,wht,0.000000000000816
2001,trn,wht,0.000000000005340
2008,trd,wht,0.000000000002215
2009,trd,wht,0.000000000000943
2005,trd,wht,0.000000000028076
2006,trd,wht,0.000000000067366
2012,trd,wht,0.000000000001775
2014,trd,wht,0.000000000009145
2013,trd,wht,0.000000000006723
1999,trd,wht,0.000000000003933
2002,trd,wht,0.000000000016216
2017,trd,wht,0.000000000005564
2016,trd,wht,0.000000000007557
2015,trd,wht,0.000000000016539
1998,trd,wht,0.000000000001372
2004,trd,wht,0.000000000024187
2000,trd,wht,0.000000000008936
1997,trd,wht,0.000000000003700
2007,trd,wht,0.000000000001358
2010,trd,wht,0.000000000000418
2003,trd,wht,0.000000000018885
2011,trd,wht,0.000000000000810
2001,trd,wht,0.000000000005292
2008,trn,wrh,0.000000000002230
2009,trn,wrh,0.000000000000952
2005,trn,wrh,0.000000000028500
2006,trn,wrh,0.000000000068402
2012,trn,wrh,0.000000000001789
2014,trn,wrh,0.000000000009220
2013,trn,wrh,0.000000000006782
1999,trn,wrh,0.000000000003948
2002,trn,wrh,0.000000000016291
2017,trn,wrh,0.000000000005573
2016,trn,wrh,0.000000000007603
2015,trn,wrh,0.000000000016655
1998,trn,wrh,0.000000000001372
2004,trn,wrh,0.000000000024421
2000,trn,wrh,0.000000000008964
1997,trn,wrh,0.000000000003700
2007,trn,wrh,0.000000000001371
2010,trn,wrh,0.000000000000422
2003,trn,wrh,0.000000000018972
2011,trn,wrh,0.000000000000814
2001,trn,wrh,0.000000000005317
2008,trd,wrh,0.000000000002210
2009,trd,wrh,0.000000000000942
2005,trd,wrh,0.000000000028072
2006,trd,wrh,0.000000000067363
2012,trd,wrh,0.000000000001772
2014,trd,wrh,0.000000000009148
2013,trd,wrh,0.000000000006723
1999,trd,wrh,0.000000000003917
2002,trd,wrh,0.000000000016158
2017,trd,wrh,0.000000000005547
2016,trd,wrh,0.000000000007561
2015,trd,wrh,0.000000000016542
1998,trd,wrh,0.000000000001363
2004,trd,wrh,0.000000000024139
2000,trd,wrh,0.000000000008900
1997,trd,wrh,0.000000000003682
2007,trd,wrh,0.000000000001355
2010,trd,wrh,0.000000000000417
2003,trd,wrh,0.000000000018828
2011,trd,wrh,0.000000000000808
2001,trd,wrh,0.000000000005270
2008,trn,ott,0.000000000002229
2009,trn,ott,0.000000000000951
2005,trn,ott,0.000000000028509
2006,trn,ott,0.000000000068526
2012,trn,ott,0.000000000001789
2014,trn,ott,0.000000000009220
2013,trn,ott,0.000000000006779
1999,trn,ott,0.000000000003986
2002,trn,ott,0.000000000016424
2017,trn,ott,0.000000000005600
2016,trn,ott,0.000000000007606
2015,trn,ott,0.000000000016652
1998,trn,ott,0.000000000001386
2004,trn,ott,0.000000000024392
2000,trn,ott,0.000000000009024
1997,trn,ott,0.000000000003713
2007,trn,ott,0.000000000001374
2010,trn,ott,0.000000000000422
2003,trn,ott,0.000000000019065
2011,trn,ott,0.000000000000813
2001,trn,ott,0.000000000005384
2008,trd,ott,0.000000000002210
2009,trd,ott,0.000000000000941
2005,trd,ott,0.000000000028080
2006,trd,ott,0.000000000067485
2012,trd,ott,0.000000000001772
2014,trd,ott,0.000000000009149
2013,trd,ott,0.000000000006720
1999,trd,ott,0.000000000003954
2002,trd,ott,0.000000000016289
2017,trd,ott,0.000000000005573
2016,trd,ott,0.000000000007563
2015,trd,ott,0.000000000016539
1998,trd,ott,0.000000000001377
2004,trd,ott,0.000000000024110
2000,trd,ott,0.000000000008959
1997,trd,ott,0.000000000003696
2007,trd,ott,0.000000000001358
2010,trd,ott,0.000000000000417
2003,trd,ott,0.000000000018920
2011,trd,ott,0.000000000000807
2001,trd,ott,0.000000000005336
2008,trn,che,29.925507495678300
2009,trn,che,25.368847978927600
2005,trn,che,22.834368231841400
2006,trn,che,24.921428629131600
2012,trn,che,31.962963767657000
2014,trn,che,35.205061696871500
2013,trn,che,33.753080909419100
1999,trn,che,17.839155244272400
2002,trn,che,16.835023269193400
2017,trn,che,35.917439680692100
2016,trn,che,35.230518082336000
2015,trn,che,36.124253152133400
1998,trn,che,17.469172361837300
2004,trn,che,20.680260013158700
2000,trn,che,18.183142645686500
1997,trn,che,16.852260800734600
2007,trn,che,28.457282712454000
2010,trn,che,27.670798724650900
2003,trn,che,18.081608709752500
2011,trn,che,30.698663193654700
2001,trn,che,17.073228932342200
2008,trd,che,285.868042921607000
2009,trd,che,287.209321477921000
2005,trd,che,242.290862950496000
2006,trd,che,261.351718402209000
2012,trd,che,354.305885114765000
2014,trd,che,398.784733999037000
2013,trd,che,374.706709399975000
1999,trd,che,150.027297481972000
2002,trd,che,191.223298315490000
2017,trd,che,444.927391478796000
2016,trd,che,430.129530376184000
2015,trd,che,424.862964280082000
1998,trd,che,137.494008462949000
2004,trd,che,218.209245938255000
2000,trd,che,161.287564607098000
1997,trd,che,128.666906061655000
2007,trd,che,273.282183440351000
2010,trd,che,309.591342522070000
2003,trd,che,200.062301745885000
2011,trd,che,330.533736575388000
2001,trd,che,175.472735690442000
2008,trn,air,0.000000000002233
2009,trn,air,0.000000000000953
2005,trn,air,0.000000000028602
2006,trn,air,0.000000000068627
2012,trn,air,0.000000000001788
2014,trn,air,0.000000000009193
2013,trn,air,0.000000000006768
1999,trn,air,0.000000000003969
2002,trn,air,0.000000000016366
2017,trn,air,0.000000000005581
2016,trn,air,0.000000000007582
2015,trn,air,0.000000000016612
1998,trn,air,0.000000000001381
2004,trn,air,0.000000000024532
2000,trn,air,0.000000000009007
1997,trn,air,0.000000000003719
2007,trn,air,0.000000000001374
2010,trn,air,0.000000000000423
2003,trn,air,0.000000000019058
2011,trn,air,0.000000000000814
2001,trn,air,0.000000000005344
2008,trd,air,0.000000000002214
2009,trd,air,0.000000000000943
2005,trd,air,0.000000000028171
2006,trd,air,0.000000000067583
2012,trd,air,0.000000000001772
2014,trd,air,0.000000000009123
2013,trd,air,0.000000000006709
1999,trd,air,0.000000000003938
2002,trd,air,0.000000000016232
2017,trd,air,0.000000000005555
2016,trd,air,0.000000000007540
2015,trd,air,0.000000000016500
1998,trd,air,0.000000000001372
2004,trd,air,0.000000000024248
2000,trd,air,0.000000000008943
1997,trd,air,0.000000000003701
2007,trd,air,0.000000000001359
2010,trd,air,0.000000000000418
2003,trd,air,0.000000000018912
2011,trd,air,0.000000000000808
2001,trd,air,0.000000000005296
2008,trn,mmf,18.240416812177000
2009,trn,mmf,14.210980733272700
2005,trn,mmf,17.371082725724900
2006,trn,mmf,17.875384883469100
2012,trn,mmf,15.415198432381000
2014,trn,mmf,16.985281763013100
2013,trn,mmf,15.554599096470300
1999,trn,mmf,10.923165270892300
2002,trn,mmf,12.477773801459500
2017,trn,mmf,15.234157115347500
2016,trn,mmf,14.440021582880500
2015,trn,mmf,14.802035596897800
1998,trn,mmf,9.939084715633240
2004,trn,mmf,14.960076710653600
2000,trn,mmf,11.859522290568800
1997,trn,mmf,9.298047657486710
2007,trn,mmf,17.352585311402900
2010,trn,mmf,13.839114066195200
2003,trn,mmf,12.643818182754900
2011,trn,mmf,15.122312133602600
2001,trn,mmf,11.522848455775800
2008,trd,mmf,150.378138245970000
2009,trd,mmf,134.755033660929000
2005,trd,mmf,130.547170295925000
2006,trd,mmf,141.642655227172000
2012,trd,mmf,172.373911329718000
2014,trd,mmf,183.962866781333000
2013,trd,mmf,176.565746783684000
1999,trd,mmf,92.011051553030600
2002,trd,mmf,108.274203972791000
2017,trd,mmf,201.843806230367000
2016,trd,mmf,191.677370055030000
2015,trd,mmf,188.627806867126000
1998,trd,mmf,85.898396816071600
2004,trd,mmf,124.545421782022000
2000,trd,mmf,98.032110023565500
1997,trd,mmf,80.801375649861800
2007,trd,mmf,149.893615947417000
2010,trd,mmf,154.013802955646000
2003,trd,mmf,113.167525623098000
2011,trd,mmf,166.580238848019000
2001,trd,mmf,95.199716867136400
2008,trn,otr,0.000000000002231
2009,trn,otr,0.000000000000954
2005,trn,otr,0.000000000028513
2006,trn,otr,0.000000000068409
2012,trn,otr,0.000000000001789
2014,trn,otr,0.000000000009224
2013,trn,otr,0.000000000006781
1999,trn,otr,0.000000000003968
2002,trn,otr,0.000000000016359
2017,trn,otr,0.000000000005599
2016,trn,otr,0.000000000007609
2015,trn,otr,0.000000000016676
1998,trn,otr,0.000000000001381
2004,trn,otr,0.000000000024503
2000,trn,otr,0.000000000009003
1997,trn,otr,0.000000000003718
2007,trn,otr,0.000000000001373
2010,trn,otr,0.000000000000423
2003,trn,otr,0.000000000019053
2011,trn,otr,0.000000000000815
2001,trn,otr,0.000000000005343
2008,trd,otr,0.000000000002211
2009,trd,otr,0.000000000000944
2005,trd,otr,0.000000000028083
2006,trd,otr,0.000000000067366
2012,trd,otr,0.000000000001772
2014,trd,otr,0.000000000009153
2013,trd,otr,0.000000000006722
1999,trd,otr,0.000000000003936
2002,trd,otr,0.000000000016225
2017,trd,otr,0.000000000005573
2016,trd,otr,0.000000000007567
2015,trd,otr,0.000000000016563
1998,trd,otr,0.000000000001372
2004,trd,otr,0.000000000024219
2000,trd,otr,0.000000000008939
1997,trd,otr,0.000000000003700
2007,trd,otr,0.000000000001358
2010,trd,otr,0.000000000000418
2003,trd,otr,0.000000000018908
2011,trd,otr,0.000000000000808
2001,trd,otr,0.000000000005295
2008,trn,min,31.602972976592700
2009,trn,min,26.423322328957200
2005,trn,min,21.969147740993700
2006,trn,min,25.359518345975100
2012,trn,min,32.133870537500000
2014,trn,min,36.355479008476600
2013,trn,min,32.624715293884600
1999,trn,min,15.686258032421300
2002,trn,min,15.705641501565600
2017,trn,min,31.741030703316800
2016,trn,min,27.398304436207900
2015,trn,min,33.091304675683900
1998,trn,min,15.629247272847600
2004,trn,min,18.542357487023800
2000,trn,min,15.598915943161200
1997,trn,min,16.600711213064200
2007,trn,min,27.287805374544700
2010,trn,min,29.645432263824700
2003,trn,min,16.429734913518700
2011,trn,min,34.161593942477400
2001,trn,min,15.926019720464400
2008,trd,min,5.137432626025250
2009,trd,min,3.920701777048590
2005,trd,min,6.035759901277030
2006,trd,min,6.219458014948700
2012,trd,min,5.258789937423250
2014,trd,min,7.194814555732110
2013,trd,min,6.112594280191860
1999,trd,min,3.387866039702660
2002,trd,min,3.740052289239730
2017,trd,min,7.955232199962190
2016,trd,min,6.837147600777720
2015,trd,min,7.074341218169340
1998,trd,min,3.152813620809410
2004,trd,min,5.116382065704840
2000,trd,min,3.639189231654450
1997,trd,min,3.184479918435130
2007,trd,min,5.407353988115140
2010,trd,min,4.457427620567510
2003,trd,min,4.639833078636650
2011,trd,min,5.131192869852520
2001,trd,min,3.525419444152920
